token_address,wallet_address,token_symbol,holder_concentration,liquidity_lock_ratio,creator_tx_pattern,buy_sell_ratio,contract_similarity_score,fund_flow_pattern,price_change_24h,liquidity_usd,volume_24h,total_jobs,completion_rate,trust_score,age_days,lp_drain_rate,deployer_age_days,token_supply_concentration,renounced_ownership,verified_contract,social_presence_score,audit_score,bonding_curve_position,lp_locked_pct,creator_other_tokens,creator_wallet_age,holder_count_norm,top10_holder_pct,acp_job_count,acp_completion_rate,acp_trust_score,token_age_days_norm,volume_to_mcap_ratio,price_volatility_7d,social_presence,is_honeypot,is_mintable,hidden_owner,slippage_modifiable,buy_tax,sell_tax,creator_percent,owner_percent,has_dex_data,is_virtuals_token,raw_liquidity_usd,raw_volume_24h,raw_market_cap,raw_price_change_24h,raw_token_age_days,raw_trust_score,raw_total_jobs,raw_holder_count,raw_top10_holder_pct,label,label_reason,data_source
0x918aeec9e19b375e3ecdda0c47c2c4a6b2c82f51,0xB52F4831356fd15e12d5C6bC0dC85EF82E4bee3F,0,0.0,0.0,0.5,0.639491510569885,0.3,0.0,0.0,0.8154930948049419,0.5105063484411871,0.6315512286536883,0.9796,0.99,0.607376762048545,0.0,0.5,0.0,0,0,0.6625704253106186,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6315512286536883,0.9796,0.99,0.5318899443749477,0.0,0.0,0.3351528695984486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,1437,0,0.0,0,db_legit_trust99_jobs1437,virtuals_agent_db_only
0x4a66a1224133e38f3d10e70a4836eb93e99b16a3,0xB9755849Bf340124a4b7A1dE77fff220F565e627,0,0.0,0.0,0.5,0.5668944331465883,0.3,0.0,0.0,0.7429167714455635,0.6548991030772637,0.6137849892122121,0.9662,0.99,0.6142496524067784,0.0,0.5,0.0,0,0,0.9915247171465136,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6137849892122121,0.9662,0.99,0.6718394884002784,0.0,0.0,0.7168166229285937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,1171,0,0.0,0,db_legit_trust99_jobs1171,virtuals_agent_db_only
0xd85bb30de78f9b760d86b527bb13ea5a789ac3d1,0x64f1c7aF45659538aAAdC251A11bDf0CF5872205,0,0.0,0.0,0.5,0.5261945412061005,0.3,0.0,0.0,0.8298143899204389,0.658443712144916,0.6027354159315258,0.9745,0.99,0.6437147783803632,0.0,0.5,0.0,0,0,0.8813984188049904,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6027354159315258,0.9745,0.99,0.6603885658455514,0.0,0.0,0.6835103654275798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,1031,0,0.0,0,db_legit_trust99_jobs1031,virtuals_agent_db_only
0xb69ec39efbcde0f4cdf788e232e5b14bbe801d58,0x05512a04Ea519484637A2A4901c9a6cE143D5601,0,0.0,0.0,0.5,0.4618099343774149,0.3,0.0,0.0,0.8258963948330164,0.6454873587490553,0.5980672514855034,0.9626,0.99,0.6180755505735852,0.0,0.5,0.0,0,0,0.7463630057433093,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5980672514855034,0.9626,0.99,0.5626083814611302,0.0,0.0,0.8360695790080157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,977,0,0.0,0,db_legit_trust99_jobs977,virtuals_agent_db_only
0x04109779bd88f7c5dc8969954db0c2b07e918f04,0x10cCC877433507E765bF21558Ce88C3B8d79aa7c,0,0.0,0.0,0.5,0.4714320377157881,0.3,0.0,0.0,0.7894318678716512,0.6332900955392431,0.5717069429380695,0.9691,0.99,0.5675293821541733,0.0,0.5,0.0,0,0,0.4902005749575292,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5717069429380695,0.9691,0.99,0.4815105588349987,0.0,0.0,0.5237966978931335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,721,0,0.0,0,db_legit_trust99_jobs721,virtuals_agent_db_only
0xa0d9818b0b3e13bde1b2109c48e9ee8d0588597d,0x5B3280ea0716e3466618d7Dd99689D4b608e6803,0,0.0,0.0,0.5,0.6262096195850443,0.3,0.0,0.0,0.792070838913265,0.6041700537666438,0.5223442079013226,0.9668,0.99,0.5442229412222381,0.0,0.5,0.0,0,0,0.7088555899429576,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5223442079013226,0.9668,0.99,0.606242012988182,0.0,0.0,0.7868660905485776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,408,0,0.0,0,db_legit_trust99_jobs408,virtuals_agent_db_only
0x8b20b8a04c26e2abf1a89659d4fedcee337c0390,0xb01F8dbDa1E0f374126a0E3D2643Dae54080D7bC,0,0.0,0.0,0.5,0.4879397006679562,0.3,0.0,0.0,0.8227443077942321,0.6475637972061579,0.5015707386825363,0.9787,0.99,0.5968262106639178,0.0,0.5,0.0,0,0,0.82743258754157,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5015707386825363,0.9787,0.99,0.4247432125516301,0.0,0.0,0.8974135653983732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,321,0,0.0,0,db_legit_trust99_jobs321,virtuals_agent_db_only
0xc12b70c36384892cc24f16e95bb1b0a3cb48673c,0x147F8f4b4F922c0274BC6481E64D7BDBD29A05a4,0,0.0,0.0,0.5,0.5508131472353104,0.3,0.0,0.0,0.8300587497768329,0.6047197040091512,0.4734707729557719,0.9707,0.99,0.6644480239915446,0.0,0.5,0.0,0,0,0.4543770860266732,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4734707729557719,0.9707,0.99,0.632024198005424,0.0,0.0,0.4535951442350053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99,232,0,0.0,0,db_legit_trust99_jobs232,virtuals_agent_db_only
0xa3694995b1896f11d316755d55dd99d5dba3a3e3,0x522CE1516D1c0cA33B73e31d7932bE47a5F02F90,0,0.0,0.0,0.5,0.4204765581904106,0.3,0.0,0.0,0.7688290076731426,0.646285101127666,0.6894620229086038,0.9482,0.98,0.6758326074424149,0.0,0.5,0.0,0,0,0.3135683009350075,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6894620229086038,0.9482,0.98,0.5603316206620589,0.0,0.0,0.6775933335457736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98,2800,0,0.0,0,db_legit_trust98_jobs2800,virtuals_agent_db_only
,,GHOST0,0.9531059699829617,0.0,0.5,0.5,0.3,0.0,-0.8941973154627944,0.15493061393938726,0.09567752983290281,0.0,0.0,0.0,0.5904734484520943,0.0,0.5,0.5706797949691644,0,0,0.1784359135409691,0.0,0.0,0.0,0.0,0.5,0.0,0.9531059699829617,0.0,0.0,0.0,0.5904734484520943,0.0,0.8941973154627944,0.017387766525883232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.50322656680008,2.7502931836911926,0.0,-89.41973154627944,125.91401976868256,0,0,0,95.31059699829618,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST1,0.8537150357557409,0.0,0.5,0.5,0.3,0.0,-0.8236611779741594,0.16622497741989306,0.08388291611586364,0.0,0.0,0.0,0.5542474518860934,0.0,0.5,0.3795350602746594,0,0,0.12997688755590464,0.0,0.0,0.0,0.0,0.5,0.0,0.8537150357557409,0.0,0.0,0.0,0.5542474518860934,0.0,0.8236611779741594,0.10898829612064334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.939165831421104,2.1863797480360336,0.0,-82.36611779741594,93.28827295279056,0,0,0,85.3715035755741,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST2,0.9628146952565931,0.0,0.5,0.5,0.3,0.0,-0.9483753100804847,0.37498033646008727,0.15979490419434536,0.0,0.0,0.0,0.5071362679616663,0.0,0.5,0.5792557579952907,0,0,0.06805010330359838,0.0,0.0,0.0,0.0,0.5,0.0,0.9628146952565931,0.0,0.0,0.0,0.5071362679616663,0.0,0.9483753100804847,0.031095899962356312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,176.77970516277261,8.094304566778266,0.0,-94.83753100804847,63.066093306104506,0,0,0,96.28146952565932,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST3,0.9686492112886443,0.0,0.5,0.5,0.3,0.0,-0.925820905791634,0.33475131551676224,0.04749750008499892,0.0,0.0,0.0,0.6293487311769846,0.0,0.5,0.5414904125467563,0,0,0.16142565465487604,0.0,0.0,0.0,0.0,0.5,0.0,0.9686492112886443,0.0,0.0,0.0,0.6293487311769846,0.0,0.925820905791634,0.14594635733876357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.97836353378803,0.9274584338014791,0.0,-92.5820905791634,173.58196083101717,0,0,0,96.86492112886444,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST4,0.9661166529954193,0.0,0.5,0.5,0.3,0.0,-0.8119898421816933,0.4111284474059164,0.11331884884982459,0.0,0.0,0.0,0.5746159200607178,0.0,0.5,0.5474079009456984,0,0,0.17234138006215546,0.0,0.0,0.0,0.0,0.5,0.0,0.9661166529954193,0.0,0.0,0.0,0.5746159200607178,0.0,0.8119898421816933,0.11547042905135241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,291.93472919381117,3.785343772083535,0.0,-81.19898421816933,110.43421371820511,0,0,0,96.61166529954193,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST5,0.8611708767693078,0.0,0.5,0.5,0.3,0.0,-0.8776530090994732,0.19478547917562636,0.0859565159135165,0.0,0.0,0.0,0.5995161202751234,0.0,0.5,0.39311635454441207,0,0,0.020200285881945824,0.0,0.0,0.0,0.0,0.5,0.0,0.8611708767693078,0.0,0.0,0.0,0.5995161202751234,0.0,0.8776530090994732,0.05559472062201842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.747315096698664,2.2789827565154686,0.0,-87.76530090994731,135.68577543223853,0,0,0,86.11708767693078,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST6,0.8873768950868759,0.0,0.5,0.5,0.3,0.0,-0.8976232423071281,0.3405273684355689,0.11204416604719337,0.0,0.0,0.0,0.5899330314886297,0.0,0.5,0.6746618350849976,0,0,0.1296070770493187,0.0,0.0,0.0,0.0,0.5,0.0,0.8873768950868759,0.0,0.0,0.0,0.5899330314886297,0.0,0.8976232423071281,0.12182620113339765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,109.44965369102528,3.701809671168826,0.0,-89.7623242307128,125.35266663966003,0,0,0,88.7376895086876,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST7,0.9885332690891233,0.0,0.5,0.5,0.3,0.0,-0.8551361395605881,0.3903175126145764,0.07010330864680393,0.0,0.0,0.0,0.49218321868530746,0.0,0.5,0.5559999039416371,0,0,0.11138994875492925,0.0,0.0,0.0,0.0,0.5,0.0,0.9885332690891233,0.0,0.0,0.0,0.49218321868530746,0.0,0.8551361395605881,0.13692285019797493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,218.73803938510474,1.634024937619284,0.0,-85.5136139560588,55.67079722971455,0,0,0,98.85332690891234,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST8,0.8941634267282714,0.0,0.5,0.5,0.3,0.0,-0.9419749390239907,0.394807381011856,0.08620988549709727,0.0,0.0,0.0,0.6167398651181674,0.0,0.5,0.4070963503902811,0,0,0.04219656871726529,0.0,0.0,0.0,0.0,0.5,0.0,0.8941634267282714,0.0,0.0,0.0,0.6167398651181674,0.0,0.9419749390239907,0.1885819428670109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,232.79997346387344,2.2904807196410437,0.0,-94.19749390239906,156.42778802847144,0,0,0,89.41634267282714,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST9,0.978036662563676,0.0,0.5,0.5,0.3,0.0,-0.8510920247348339,0.3299272577257871,0.14636652430056662,0.0,0.0,0.0,0.6205721210916841,0.0,0.5,0.4835407410349595,0,0,0.052976033299610495,0.0,0.0,0.0,0.0,0.5,0.0,0.978036662563676,0.0,0.0,0.0,0.6205721210916841,0.0,0.8510920247348339,0.049325501538796696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.40336423954338,6.5543866529488,0.0,-85.10920247348339,161.45514397090034,0,0,0,97.8036662563676,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST10,0.9059160707196556,0.0,0.5,0.5,0.3,0.0,-0.7255442790993808,0.31702084882644993,0.13923799112682486,0.0,0.0,0.0,0.5786731727680031,0.0,0.5,0.38772830366291333,0,0,0.19950752129902205,0.0,0.0,0.0,0.0,0.5,0.0,0.9059160707196556,0.0,0.0,0.0,0.5786731727680031,0.0,0.7255442790993808,0.10190525873529291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.82248255688057,5.845859902235405,0.0,-72.55442790993808,114.20522012447262,0,0,0,90.59160707196557,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST11,0.9608911110108149,0.0,0.5,0.5,0.3,0.0,-0.7931384895742275,0.19666330545741817,0.05358217366135254,0.0,0.0,0.0,0.4630821345733185,0.0,0.5,0.4688639867198736,0,0,0.012705541230391427,0.0,0.0,0.0,0.0,0.5,0.0,0.9608911110108149,0.0,0.0,0.0,0.4630821345733185,0.0,0.7931384895742275,0.07632385730130736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.13491262742037,1.0964913035065915,0.0,-79.31384895742275,43.636411826069086,0,0,0,96.0891111010815,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST12,0.8516073430719947,0.0,0.5,0.5,0.3,0.0,-0.7348050744413754,0.36723300550103455,0.171636862923631,0.0,0.0,0.0,0.6333575308995697,0.0,0.5,0.5882887277440778,0,0,0.13634207380531496,0.0,0.0,0.0,0.0,0.5,0.0,0.8516073430719947,0.0,0.0,0.0,0.6333575308995697,0.0,0.7348050744413754,0.10739406608175904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,158.7343035297411,9.710783776136182,0.0,-73.48050744413754,179.4182070360145,0,0,0,85.16073430719948,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST13,0.9135213188860889,0.0,0.5,0.5,0.3,0.0,-0.8413086873327238,0.38103432320131936,0.05423624471678353,0.0,0.0,0.0,0.5197051492174184,0.0,0.5,0.681526371008432,0,0,0.17517058807563882,0.0,0.0,0.0,0.0,0.5,0.0,0.9135213188860889,0.0,0.0,0.0,0.5197051492174184,0.0,0.8413086873327238,0.052677810150218156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,192.28853957394242,1.1155217359587644,0.0,-84.13086873327238,70.02377849288142,0,0,0,91.3521318886089,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,GHOST14,0.8917822708028086,0.0,0.5,0.5,0.3,0.0,-0.7323703575408084,0.2895262053931221,0.16757496502321828,0.0,0.0,0.0,0.5686220507580181,0.0,0.5,0.5555797979464021,0,0,0.12179404228763446,0.0,0.0,0.0,0.0,0.5,0.0,0.8917822708028086,0.0,0.0,0.0,0.5686220507580181,0.0,0.7323703575408084,0.030567853709926963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.59556415903941,9.126278393448205,0.0,-73.23703575408084,105.08791695754475,0,0,0,89.17822708028086,1,synthetic_ghost_agent_no_activity,virtuals_agent_synthetic
,,PUMP0,0.9057252957261116,0.0,0.5,0.10008578441919153,0.3,0.0,-0.8690931454820562,0.0,0.0,0.0,0.0,0.0,0.3020448175777641,0.0,0.5,0.0,0,0,0.09724681710140193,0.0,0.0,0.0,0.0,0.5,0.0,0.9057252957261116,0.0,0.0,0.0,0.3020448175777641,6.712475705366242,0.8690931454820562,0.00584302271574969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-86.90931454820561,10.912640400976967,0,0,0,90.57252957261116,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP1,0.9163331058722358,0.0,0.5,0.10868877497412814,0.3,0.0,-0.8181917183265223,0.0,0.0,0.0,0.0,0.0,0.32240788388726555,0.0,0.5,0.0,0,0,0.2634028797612121,0.0,0.0,0.0,0.0,0.5,0.0,0.9163331058722358,0.0,0.0,0.0,0.32240788388726555,5.15259887781863,0.8181917183265223,0.28408483358939823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-81.81917183265223,13.078282011440022,0,0,0,91.63331058722358,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP2,0.7638425036936767,0.0,0.5,0.21487516439604815,0.3,0.0,-0.8771014305025079,0.0,0.0,0.0,0.0,0.0,0.13845904925520744,0.0,0.5,0.0,0,0,0.038517439349928836,0.0,0.0,0.0,0.0,0.5,0.0,0.7638425036936767,0.0,0.0,0.0,0.13845904925520744,8.324215156800621,0.8771014305025079,0.1425847134296194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-87.71014305025079,2.113494876882424,0,0,0,76.38425036936766,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP3,0.9244866082170514,0.0,0.5,0.13176973081631232,0.3,0.0,-0.9102415056589912,0.0,0.0,0.0,0.0,0.0,0.269845243460241,0.0,0.5,0.0,0,0,0.1617888266338375,0.0,0.0,0.0,0.0,0.5,0.0,0.9244866082170514,0.0,0.0,0.0,0.269845243460241,5.961965581406208,0.9102415056589912,0.21897932072699286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-91.02415056589912,8.14744671543427,0,0,0,92.44866082170515,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP4,0.9490298713321789,0.0,0.5,0.1657150125871756,0.3,0.0,-0.9032425563048657,0.0,0.0,0.0,0.0,0.0,0.1864378213854944,0.0,0.5,0.0,0,0,0.1552727523106772,0.0,0.0,0.0,0.0,0.5,0.0,0.9490298713321789,0.0,0.0,0.0,0.1864378213854944,7.549146403476175,0.9032425563048657,0.03630125876047972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-90.32425563048658,3.614963824066047,0,0,0,94.90298713321789,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP5,0.8676617436914467,0.0,0.5,0.13303260766773392,0.3,0.0,-0.8992871656778817,0.0,0.0,0.0,0.0,0.0,0.19426702121293746,0.0,0.5,0.0,0,0,0.02129792580270976,0.0,0.0,0.0,0.0,0.5,0.0,0.8676617436914467,0.0,0.0,0.0,0.19426702121293746,4.610803128176039,0.8992871656778817,0.18933088718102967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-89.92871656778817,3.9210653814102456,0,0,0,86.76617436914466,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP6,0.9219270800507493,0.0,0.5,0.13570069515534927,0.3,0.0,-0.8141869980490807,0.0,0.0,0.0,0.0,0.0,0.19562634218032904,0.0,0.5,0.0,0,0,0.20069333348888416,0.0,0.0,0.0,0.0,0.5,0.0,0.9219270800507493,0.0,0.0,0.0,0.19562634218032904,3.496001449220574,0.8141869980490807,0.06427104221113157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-81.41869980490807,3.976243189545007,0,0,0,92.19270800507493,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP7,0.8642086186650568,0.0,0.5,0.217692913643613,0.3,0.0,-0.8096728639128993,0.0,0.0,0.0,0.0,0.0,0.1601581385778932,0.0,0.5,0.0,0,0,0.242249099329993,0.0,0.0,0.0,0.0,0.5,0.0,0.8642086186650568,0.0,0.0,0.0,0.1601581385778932,6.308697184182559,0.8096728639128993,0.05712297430856331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-80.96728639128993,2.720054033425325,0,0,0,86.42086186650569,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP8,0.8347157246039841,0.0,0.5,0.2093613774189776,0.3,0.0,-0.8853423226390434,0.0,0.0,0.0,0.0,0.0,0.1440684075211833,0.0,0.5,0.0,0,0,0.20200936418799045,0.0,0.0,0.0,0.0,0.5,0.0,0.8347157246039841,0.0,0.0,0.0,0.1440684075211833,6.269172676256725,0.8853423226390434,0.2952495634097898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-88.53423226390434,2.2601005849747033,0,0,0,83.47157246039842,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,PUMP9,0.8178605210789927,0.0,0.5,0.13729845008804284,0.3,0.0,-0.8896068076846596,0.0,0.0,0.0,0.0,0.0,0.14478917579701248,0.0,0.5,0.0,0,0,0.05706267253224345,0.0,0.0,0.0,0.0,0.5,0.0,0.8178605210789927,0.0,0.0,0.0,0.14478917579701248,9.031707754469537,0.8896068076846596,0.13458406434993955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-88.96068076846596,2.2794323249754656,0,0,0,81.78605210789927,1,synthetic_pump_dump_new_token,virtuals_agent_synthetic
,,HONEY0,0.7624516119705251,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5772522980213828,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7624516119705251,0.0,0.0,0.0,0.3730020321869654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09232655992760129,0.706722003518858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.319982956681727,0,0,0,76.24516119705251,1,synthetic_honeypot_sell_tax_71%,virtuals_agent_synthetic
,,HONEY1,0.7126470823812203,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7344110340319808,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7126470823812203,0.0,0.0,0.0,0.43777148436007735,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09992824684127266,0.9220610613332969,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.26789218474164,0,0,0,71.26470823812203,1,synthetic_honeypot_sell_tax_92%,virtuals_agent_synthetic
,,HONEY2,0.9121739336035763,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5942564501802874,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9121739336035763,0.0,0.0,0.0,0.4927827590956202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0166311110603914,0.974808166069528,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.95018406544702,0,0,0,91.21739336035763,1,synthetic_honeypot_sell_tax_97%,virtuals_agent_synthetic
,,HONEY3,0.7146588499930446,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7941235375118905,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7146588499930446,0.0,0.0,0.0,0.4064787129919473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03789731189769161,0.604736176607599,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.057216090219892,0,0,0,71.46588499930446,1,synthetic_honeypot_sell_tax_60%,virtuals_agent_synthetic
,,HONEY4,0.8137520918347858,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7829270563438693,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8137520918347858,0.0,0.0,0.0,0.47476057473903077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042300748599016294,0.6299494985043544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.12388310717132,0,0,0,81.37520918347857,1,synthetic_honeypot_sell_tax_63%,virtuals_agent_synthetic
,,HONEY5,0.8796020688240814,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5186831301978257,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8796020688240814,0.0,0.0,0.0,0.43877363615130527,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015479682527406413,0.9877571178514297,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.567257787309,0,0,0,87.96020688240814,1,synthetic_honeypot_sell_tax_99%,virtuals_agent_synthetic
,,HONEY6,0.8355488003435685,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4228661091629933,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8355488003435685,0.0,0.0,0.0,0.44299265799857435,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07479755603790642,0.9746675888348878,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.85491599489409,0,0,0,83.55488003435684,1,synthetic_honeypot_sell_tax_97%,virtuals_agent_synthetic
,,HONEY7,0.9131799730120713,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7843115613097802,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9131799730120713,0.0,0.0,0.0,0.4286625242140877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015743272793948326,0.7862470212848959,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.65677106057325,0,0,0,91.31799730120713,1,synthetic_honeypot_sell_tax_79%,virtuals_agent_synthetic
,,DEAD0,0.0,0.967521255360409,0.5,0.5,0.3,0.0,0.0,0.4428533591725635,0.09989271120347537,0.0,0.0,0.0,0.5115506101198486,0.0,0.5,0.0,0,0,0.02397732278942484,0.0,0.0,0.9235203895000932,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5115506101198486,0.0,0.0,0.17805746282588752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,453.06742586337407,2.9751755322501383,0.0,0.0,65.42842363634965,3,0,0,0.0,1,synthetic_abandoned_graduated_agent,virtuals_agent_synthetic
,,DEAD1,0.0,0.9657373164472522,0.5,0.5,0.3,0.0,0.0,0.3744611802455629,0.024865590785722317,0.0,0.0,0.0,0.6419695705478011,0.0,0.5,0.0,0,0,0.06327396919534543,0.0,0.0,0.956522692384409,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6419695705478011,0.0,0.0,0.05215313912072657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,175.50915834922233,0.4099170274743774,0.0,0.0,192.6243596643387,10,0,0,0.0,1,synthetic_abandoned_graduated_agent,virtuals_agent_synthetic
